document_id,relative_path,file_name,extension,area,project_name,major_folder,source_path,size_bytes,extraction_method,encoding,row_count,column_count,text_length,line_count,text_hash_sha1,text_preview,extra_json
doc_5361492f93699d0c,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/experiments/leaderboard.csv,leaderboard.csv,.csv,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/experiments/leaderboard.csv,4500,csv_full,utf-8-sig,10.0,20.0,5505,54,b2adbf2a4c68782b50e918f29ff6b5849e8102cb,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/experiments/leaderboard.csv # file_name: leaderboard.csv # extension: .csv # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 # CSVファイル: leaderboard.csv  - 行数: 10 - 列数: 20 - 区切り文字: ',' - 列名: trial_index, trial_role, planner_stage, improves_on, trial_goal, selection_reason, change_summary, status, model_type, use_date_features, use_cyclical_time_features, random_state, test_size, split_strategy, transform_target, tas","{""separator"": "","", ""cell_count"": 200, ""columns"": [""trial_index"", ""trial_role"", ""planner_stage"", ""improves_on"", ""trial_goal"", ""selection_reason"", ""change_summary"", ""status"", ""model_type"", ""use_date_features"", ""use_cyclical_time_features"", ""random_state"", ""test_size"", ""split_strategy"", ""transform_target"", ""task_type"", ""primary_metric"", ""primary_value"", ""secondary_metric"", ""secondary_value""], ""csv_mode"": ""full""}"
doc_558f0524ad87a81b,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/data/train.csv,train.csv,.csv,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/data/train.csv,113079,csv_summary_sample,utf-8-sig,735.0,33.0,11373,199,5270ea47c89b2f8fcf876bf15cf383f2041d060f,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/data/train.csv # file_name: train.csv # extension: .csv # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 # CSVファイル: train.csv  - 行数: 735 - 列数: 33 - 区切り文字: ',' - 列名: id, Age, Attrition, BusinessTravel, DailyRate, Department, DistanceFromHome, Education, EducationField, EnvironmentSatisfaction, Gender, HourlyRate, JobInvolvement, JobLevel, JobRole, JobSatisfaction, MaritalStatus, MonthlyIncome, NumCompaniesWorked, O","{""separator"": "","", ""cell_count"": 24255, ""columns"": [""id"", ""Age"", ""Attrition"", ""BusinessTravel"", ""DailyRate"", ""Department"", ""DistanceFromHome"", ""Education"", ""EducationField"", ""EnvironmentSatisfaction"", ""Gender"", ""HourlyRate"", ""JobInvolvement"", ""JobLevel"", ""JobRole"", ""JobSatisfaction"", ""MaritalStatus"", ""MonthlyIncome"", ""NumCompaniesWorked"", ""Over18"", ""OverTime"", ""PercentSalaryHike"", ""PerformanceRating"", ""RelationshipSatisfaction"", ""StandardHours"", ""StockOptionLevel"", ""TotalWorkingYears"", ""TrainingTimesLastYear"", ""WorkLifeBalance"", ""YearsAtCompany"", ""YearsInCurrentRole"", ""YearsSinceLastPromotion"", ""YearsWithCurrManager""], ""csv_mode"": ""summary_sample""}"
doc_e2f7ed7ede4cfe4f,プロジェクト/白峰信用リスク評価株式会社/03.データ/train.csv,train.csv,.csv,プロジェクト,白峰信用リスク評価株式会社,03.データ,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/03.データ/train.csv,3718995,csv_summary_sample,utf-8-sig,7352.0,66.0,30072,261,24ad04b92055af5eeb08e7120b510f9b78cc598d,"# source_path: プロジェクト/白峰信用リスク評価株式会社/03.データ/train.csv # file_name: train.csv # extension: .csv # area: プロジェクト # project_name: 白峰信用リスク評価株式会社 # major_folder: 03.データ # CSVファイル: train.csv  - 行数: 7352 - 列数: 66 - 区切り文字: ',' - 列名: id, Attr1, Attr2, Attr3, Attr4, Attr5, Attr6, Attr7, Attr8, Attr9, Attr10, Attr11, Attr12, Attr13, Attr14, Attr15, Attr16, Attr17, Attr18, Attr19, Attr20, Attr21, Attr22, Attr23, Attr24, Attr25, Attr26, Attr27, Attr28, Attr29, Attr30, Attr31, Attr32, Attr33, Attr34, Attr35, At","{""separator"": "","", ""cell_count"": 485232, ""columns"": [""id"", ""Attr1"", ""Attr2"", ""Attr3"", ""Attr4"", ""Attr5"", ""Attr6"", ""Attr7"", ""Attr8"", ""Attr9"", ""Attr10"", ""Attr11"", ""Attr12"", ""Attr13"", ""Attr14"", ""Attr15"", ""Attr16"", ""Attr17"", ""Attr18"", ""Attr19"", ""Attr20"", ""Attr21"", ""Attr22"", ""Attr23"", ""Attr24"", ""Attr25"", ""Attr26"", ""Attr27"", ""Attr28"", ""Attr29"", ""Attr30"", ""Attr31"", ""Attr32"", ""Attr33"", ""Attr34"", ""Attr35"", ""Attr36"", ""Attr37"", ""Attr38"", ""Attr39"", ""Attr40"", ""Attr41"", ""Attr42"", ""Attr43"", ""Attr44"", ""Attr45"", ""Attr46"", ""Attr47"", ""Attr48"", ""Attr49"", ""Attr50"", ""Attr51"", ""Attr52"", ""Attr53"", ""Attr54"", ""Attr55"", ""Attr56"", ""Attr57"", ""Attr58"", ""Attr59"", ""Attr60"", ""Attr61"", ""Attr62"", ""Attr63"", ""Attr64"", ""class""], ""csv_mode"": ""summary_sample""}"
doc_d462e58e8efafb0a,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,leaderboard.csv,.csv,プロジェクト,白峰信用リスク評価株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,1020,csv_full,utf-8-sig,10.0,11.0,1689,43,f9c7009f395f1928022e1dc61c26945e7f9ef667,"# source_path: プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv # file_name: leaderboard.csv # extension: .csv # area: プロジェクト # project_name: 白峰信用リスク評価株式会社 # major_folder: 04.分析 # CSVファイル: leaderboard.csv  - 行数: 10 - 列数: 11 - 区切り文字: ',' - 列名: trial_index, status, model_type, use_date_features, random_state, test_size, task_type, primary_metric, primary_value, secondary_metric, secondary_value  ## dtypes ,dtype trial_index,int64 status,str model_type,str use_date_features,b","{""separator"": "","", ""cell_count"": 110, ""columns"": [""trial_index"", ""status"", ""model_type"", ""use_date_features"", ""random_state"", ""test_size"", ""task_type"", ""primary_metric"", ""primary_value"", ""secondary_metric"", ""secondary_value""], ""csv_mode"": ""full""}"
doc_c24302a2e2b18332,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/train.csv,train.csv,.csv,プロジェクト,白峰信用リスク評価株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/train.csv,3718995,csv_summary_sample,utf-8-sig,7352.0,66.0,30092,261,01fd999736ee242d0bfe983e273858b01269f15e,"# source_path: プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/train.csv # file_name: train.csv # extension: .csv # area: プロジェクト # project_name: 白峰信用リスク評価株式会社 # major_folder: 04.分析 # CSVファイル: train.csv  - 行数: 7352 - 列数: 66 - 区切り文字: ',' - 列名: id, Attr1, Attr2, Attr3, Attr4, Attr5, Attr6, Attr7, Attr8, Attr9, Attr10, Attr11, Attr12, Attr13, Attr14, Attr15, Attr16, Attr17, Attr18, Attr19, Attr20, Attr21, Attr22, Attr23, Attr24, Attr25, Attr26, Attr27, Attr28, Attr29, Attr30, Attr31, Attr32, Attr33","{""separator"": "","", ""cell_count"": 485232, ""columns"": [""id"", ""Attr1"", ""Attr2"", ""Attr3"", ""Attr4"", ""Attr5"", ""Attr6"", ""Attr7"", ""Attr8"", ""Attr9"", ""Attr10"", ""Attr11"", ""Attr12"", ""Attr13"", ""Attr14"", ""Attr15"", ""Attr16"", ""Attr17"", ""Attr18"", ""Attr19"", ""Attr20"", ""Attr21"", ""Attr22"", ""Attr23"", ""Attr24"", ""Attr25"", ""Attr26"", ""Attr27"", ""Attr28"", ""Attr29"", ""Attr30"", ""Attr31"", ""Attr32"", ""Attr33"", ""Attr34"", ""Attr35"", ""Attr36"", ""Attr37"", ""Attr38"", ""Attr39"", ""Attr40"", ""Attr41"", ""Attr42"", ""Attr43"", ""Attr44"", ""Attr45"", ""Attr46"", ""Attr47"", ""Attr48"", ""Attr49"", ""Attr50"", ""Attr51"", ""Attr52"", ""Attr53"", ""Attr54"", ""Attr55"", ""Attr56"", ""Attr57"", ""Attr58"", ""Attr59"", ""Attr60"", ""Attr61"", ""Attr62"", ""Attr63"", ""Attr64"", ""class""], ""csv_mode"": ""summary_sample""}"
doc_54f7a587902566e7,プロジェクト/青葉与信マネジメント株式会社/03.データ/train.csv,train.csv,.csv,プロジェクト,青葉与信マネジメント株式会社,03.データ,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/03.データ/train.csv,1574827,csv_summary_sample,utf-8-sig,17500.0,10.0,5384,135,d0518fbb74cfb46f8ea128937efe1ce792c7095d,"# source_path: プロジェクト/青葉与信マネジメント株式会社/03.データ/train.csv # file_name: train.csv # extension: .csv # area: プロジェクト # project_name: 青葉与信マネジメント株式会社 # major_folder: 03.データ # CSVファイル: train.csv  - 行数: 17500 - 列数: 10 - 区切り文字: ',' - 列名: id, loan_amnt, term, interest_rate, grade, employment_length, purpose, credit_score, application_type, loan_status  ## dtypes ,dtype id,int64 loan_amnt,float64 term,str interest_rate,float64 grade,str employment_length,str purpose,str credit_score,float64 application_type,s","{""separator"": "","", ""cell_count"": 175000, ""columns"": [""id"", ""loan_amnt"", ""term"", ""interest_rate"", ""grade"", ""employment_length"", ""purpose"", ""credit_score"", ""application_type"", ""loan_status""], ""csv_mode"": ""summary_sample""}"
doc_f9e73324bba4c52d,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,leaderboard.csv,.csv,プロジェクト,青葉与信マネジメント株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,1062,csv_full,utf-8-sig,10.0,12.0,1765,44,35325caadf1e966d12199c2d9776442d690ea6f1,"# source_path: プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv # file_name: leaderboard.csv # extension: .csv # area: プロジェクト # project_name: 青葉与信マネジメント株式会社 # major_folder: 04.分析 # CSVファイル: leaderboard.csv  - 行数: 10 - 列数: 12 - 区切り文字: ',' - 列名: trial_index, status, model_type, n_estimators, use_date_features, random_state, test_size, task_type, primary_metric, primary_value, secondary_metric, secondary_value  ## dtypes ,dtype trial_index,int64 status,str model_type,str n_e","{""separator"": "","", ""cell_count"": 120, ""columns"": [""trial_index"", ""status"", ""model_type"", ""n_estimators"", ""use_date_features"", ""random_state"", ""test_size"", ""task_type"", ""primary_metric"", ""primary_value"", ""secondary_metric"", ""secondary_value""], ""csv_mode"": ""full""}"
doc_22cccbd0e3648b72,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/train_preview.csv,train_preview.csv,.csv,プロジェクト,青葉与信マネジメント株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/train_preview.csv,17660,csv_full,utf-8-sig,200.0,10.0,18086,232,b01beca3e62cfcc2cd9dbad4c77df64c96a7c36a,"# source_path: プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/train_preview.csv # file_name: train_preview.csv # extension: .csv # area: プロジェクト # project_name: 青葉与信マネジメント株式会社 # major_folder: 04.分析 # CSVファイル: train_preview.csv  - 行数: 200 - 列数: 10 - 区切り文字: ',' - 列名: id, loan_amnt, term, interest_rate, grade, employment_length, purpose, credit_score, application_type, loan_status  ## dtypes ,dtype id,int64 loan_amnt,float64 term,str interest_rate,float64 grade,str employmen","{""separator"": "","", ""cell_count"": 2000, ""columns"": [""id"", ""loan_amnt"", ""term"", ""interest_rate"", ""grade"", ""employment_length"", ""purpose"", ""credit_score"", ""application_type"", ""loan_status""], ""csv_mode"": ""full""}"
doc_1cd270041a996a35,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/train.csv,train.csv,.csv,プロジェクト,青葉与信マネジメント株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/train.csv,1574827,csv_summary_sample,utf-8-sig,17500.0,10.0,5404,135,fc100e7c6561fc5e1f1bb764769e13e434bcf5ca,"# source_path: プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/train.csv # file_name: train.csv # extension: .csv # area: プロジェクト # project_name: 青葉与信マネジメント株式会社 # major_folder: 04.分析 # CSVファイル: train.csv  - 行数: 17500 - 列数: 10 - 区切り文字: ',' - 列名: id, loan_amnt, term, interest_rate, grade, employment_length, purpose, credit_score, application_type, loan_status  ## dtypes ,dtype id,int64 loan_amnt,float64 term,str interest_rate,float64 grade,str employment_length,str purpose,str credit_score,float6","{""separator"": "","", ""cell_count"": 175000, ""columns"": [""id"", ""loan_amnt"", ""term"", ""interest_rate"", ""grade"", ""employment_length"", ""purpose"", ""credit_score"", ""application_type"", ""loan_status""], ""csv_mode"": ""summary_sample""}"
doc_f74251b3e48af6b1,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,01_eda.ipynb,.ipynb,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,31047,ipynb_cells_text_limited_outputs,utf-8-sig,20.0,,19717,534,4f288ab1610685a71bd26aa00b34114b379b6e32,# source_path: プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb # file_name: 01_eda.ipynb # extension: .ipynb # area: プロジェクト # project_name: 京橋信用ソリューションズ株式会社 # major_folder: 04.分析 # Notebook: 01_eda.ipynb  ## cell_000 [markdown] # EDAノートブック  本ノートブックは、分析業務で使うEDAを固定手順で実行するための定型版です。 可視化結果は相対パスで `reports/figures` に保存します。  ## cell_001 [markdown] ## 固定EDA計画 1. データ読み込みと基本確認 2. 列型・記述統計の確認 3. 欠損率の集計と可視化 4. 数値列の分布確認 5. カテゴリ列の主要分布確認 6. 目的変数の分布と偏り確認 7. 数値特徴量の相関確認 8. 日付列の時系列傾向確認（存在時） 9. ,"{""cell_count"": 20, ""cell_type_counts"": {""markdown"": 10, ""code"": 10}, ""output_text_count"": 0, ""output_truncated_count"": 0, ""output_skipped_count_by_total_budget"": 0, ""output_original_total_length"": 0, ""output_included_total_length"": 0, ""ipynb_max_output_chars_per_cell"": 2000, ""ipynb_max_total_output_chars"": 50000, ""ipynb_max_source_chars_per_cell"": 20000, ""source_truncated_count"": 0, ""embedded_image_omitted_count"": 0, ""source_original_total_length"": 19032, ""source_cleaned_total_length"": 19032, ""skipped_mime_counts"": {}}"
