relative_path,actual_relative_path,file_name,stem,extension,size_bytes,size_kb,depth,area,project_name,major_folder,is_temp_office_file,source_path
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/common.py,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/common.py,common.py,common,.py,3933,3.84,6,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/common.py
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/eda.py,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/eda.py,eda.py,eda,.py,695,0.68,6,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/eda.py
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/evaluate.py,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/evaluate.py,evaluate.py,evaluate,.py,5116,5.0,6,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/evaluate.py
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/features.py,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/features.py,features.py,features,.py,13135,12.83,6,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/features.py
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/infer.py,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/infer.py,infer.py,infer,.py,191,0.19,6,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/infer.py
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/modeling.py,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/modeling.py,modeling.py,modeling,.py,5027,4.91,6,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/modeling.py
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/preprocess.py,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/preprocess.py,preprocess.py,preprocess,.py,4002,3.91,6,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/preprocess.py
プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/uv.lock,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/uv.lock,uv.lock,uv,.lock,558821,545.72,5,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/uv.lock
プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-02.docx,プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-02.docx,会議録_2025-09-02.docx,会議録_2025-09-02,.docx,15621,15.25,5,プロジェクト,医療法人社団 恒一会 かえで総合病院,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-02.docx
プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-16.docx,プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-16.docx,会議録_2025-09-16.docx,会議録_2025-09-16,.docx,16880,16.48,5,プロジェクト,医療法人社団 恒一会 かえで総合病院,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-16.docx
プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-30.docx,プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-30.docx,会議録_2025-09-30.docx,会議録_2025-09-30,.docx,17059,16.66,5,プロジェクト,医療法人社団 恒一会 かえで総合病院,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/会議録/会議録_2025-09-30.docx
プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-02.docx,プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-02.docx,報告資料_2025-09-02.docx,報告資料_2025-09-02,.docx,16796,16.4,5,プロジェクト,医療法人社団 恒一会 かえで総合病院,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-02.docx
プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-16.docx,プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-16.docx,報告資料_2025-09-16.docx,報告資料_2025-09-16,.docx,16810,16.42,5,プロジェクト,医療法人社団 恒一会 かえで総合病院,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-16.docx
プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院_最終報告,.pptx,100621,98.26,4,プロジェクト,医療法人社団 恒一会 かえで総合病院,06.報告書,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx
プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院_最終報告_old,.pptx,96206,93.95,4,プロジェクト,医療法人社団 恒一会 かえで総合病院,06.報告書,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx
プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/~$提案書.pptx,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/~$提案書.pptx,~$提案書.pptx,~$提案書,.pptx,165,0.16,4,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,00.提案,True,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/~$提案書.pptx
プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/提案書.pptx,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/提案書.pptx,提案書.pptx,提案書,.pptx,71819,70.14,4,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/提案書.pptx
プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/糖尿病統計情報.docx,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/糖尿病統計情報.docx,糖尿病統計情報.docx,糖尿病統計情報,.docx,30690,29.97,4,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/糖尿病統計情報.docx
プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/01.契約/契約書.docx,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/01.契約/契約書.docx,契約書.docx,契約書,.docx,17118,16.72,4,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,01.契約,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/01.契約/契約書.docx
プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/02.計画/スケジュール.xlsx,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/02.計画/スケジュール.xlsx,スケジュール.xlsx,スケジュール,.xlsx,15407,15.05,4,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,02.計画,False,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/02.計画/スケジュール.xlsx
